Yritys,Yritys nimi,Tulosyksikkö,Tulosyksikkö nimi,TY hierarkia järj,TY hierarkia taso 1,TY hierarkia taso 2,TY hierarkia taso 3,TY hierarkia taso 4,TY hierarkia taso 5,TY hierarkia taso 6,TY hierarkia taso 7,Pääkirjatiliryhmä,Pääkirjatili,Pääkirjatili nimi,Kumppaniyhtiö,Kumppaniyhtiö nimi,TA 2014
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",#,Kohdistamaton,"-8 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-14 500,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,1370,Kulttuuri- ja vapaa-aikapalvel,"-15 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-83 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-9 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452300,Opetus- ja kulttuuripalvelut,#,Kohdistamaton,"-6 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,"Aineet, tarvikkeet ja tavarat",461200,Kirjallisuuden ostot,#,Kohdistamaton,"-10 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-50 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Avustukset,472000,Avustukset yhteisöille,#,Kohdistamaton,"-162 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Vuokrakulut,482000,Rakennusten ja huoneistojen vuokrat,1610,Tampereen Tilakeskus liikelait,"-6 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-5 000,00"
1110,Päät.teko ja konserniohj.,111120,Kaupunginhallitus,18,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut toimintakulut,498000,Muut menot,#,Kohdistamaton,"-24 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-317 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-52 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-7 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-10 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-1 300,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-200,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451100,ICT-palvelut,1110,Kons.hall. ja päätöksenteko,"-5 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",1510,Taloushall. palvelukeskus,"-3 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",1520,Hallintopalvelukeskus,"-3 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",#,Kohdistamaton,"-12 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-4 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-10 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-8 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452100,Sosiaali- ja terveyspalvelut,1840,Tullinkulman Työterveys liikel,"-1 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452300,Opetus- ja kulttuuripalvelut,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452700,Muut palvelut,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111121,Pormestari,19,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut toimintakulut,498000,Muut menot,#,Kohdistamaton,"-90 000,00"
1110,Päät.teko ja konserniohj.,111122,Suunnittelukokous,20,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,402000,Maksetut ei sotumaksunalaiset korvaukset,#,Kohdistamaton,"-13 000,00"
1110,Päät.teko ja konserniohj.,111122,Suunnittelukokous,20,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,403000,Palkkaj. kautta maksetut sotumaksun alaiset palkki,#,Kohdistamaton,"-8 000,00"
1110,Päät.teko ja konserniohj.,111122,Suunnittelukokous,20,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111122,Suunnittelukokous,20,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-600,00"
1110,Päät.teko ja konserniohj.,111122,Suunnittelukokous,20,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-400,00"
1110,Päät.teko ja konserniohj.,111122,Suunnittelukokous,20,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111122,Suunnittelukokous,20,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111122,Suunnittelukokous,20,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut toimintakulut,498000,Muut menot,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,402000,Maksetut ei sotumaksunalaiset korvaukset,#,Kohdistamaton,"-20 100,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,403000,Palkkaj. kautta maksetut sotumaksun alaiset palkki,#,Kohdistamaton,"-11 200,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-4 400,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-700,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-100,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-100,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-1 600,00"
1110,Päät.teko ja konserniohj.,111123,Henkilöstöjaosto,21,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-800,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-100 000,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-16 000,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-2 200,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-3 200,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-400,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-50,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-150,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451100,ICT-palvelut,1110,Kons.hall. ja päätöksenteko,"-5 500,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",1510,Taloushall. palvelukeskus,"-2 000,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",1520,Hallintopalvelukeskus,"-1 500,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-1 500,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451500,Vakuutukset,1190,Rahastot,"-50,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451500,Vakuutukset,#,Kohdistamaton,"-150,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,1610,Tampereen Tilakeskus liikelait,"-2 500,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-1 600,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452100,Sosiaali- ja terveyspalvelut,1840,Tullinkulman Työterveys liikel,"-1 000,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452300,Opetus- ja kulttuuripalvelut,#,Kohdistamaton,"-700,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,452700,Muut palvelut,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,"Aineet, tarvikkeet ja tavarat",461100,Toimisto- ja koulutarvikkeiden ostot,1660,Tampereen Logistiikka liikelai,"-2 500,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,1660,Tampereen Logistiikka liikelai,"-500,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Vuokrakulut,482000,Rakennusten ja huoneistojen vuokrat,1610,Tampereen Tilakeskus liikelait,"-36 000,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-2 000,00"
1110,Päät.teko ja konserniohj.,111124,Yhteiset,22,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut toimintakulut,498000,Muut menot,#,Kohdistamaton,"-7 000,00"
1110,Päät.teko ja konserniohj.,111125,Liiketoimintajaosto,23,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,402000,Maksetut ei sotumaksunalaiset korvaukset,#,Kohdistamaton,"-13 000,00"
1110,Päät.teko ja konserniohj.,111125,Liiketoimintajaosto,23,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,403000,Palkkaj. kautta maksetut sotumaksun alaiset palkki,#,Kohdistamaton,"-8 000,00"
1110,Päät.teko ja konserniohj.,111125,Liiketoimintajaosto,23,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-3 500,00"
1110,Päät.teko ja konserniohj.,111125,Liiketoimintajaosto,23,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111125,Liiketoimintajaosto,23,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-600,00"
1110,Päät.teko ja konserniohj.,111125,Liiketoimintajaosto,23,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-100,00"
1110,Päät.teko ja konserniohj.,111125,Liiketoimintajaosto,23,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-2 300,00"
1110,Päät.teko ja konserniohj.,111181,Kansainväliset asiat,24,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-3 500,00"
1110,Päät.teko ja konserniohj.,111181,Kansainväliset asiat,24,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Päätöksenteko,Kaupunginhallitus,#,#,Palkat ja palkkiot,403000,Palkkaj. kautta maksetut sotumaksun alaiset palkki,#,Kohdistamaton,"-6 500,00"
